,score_title,likelihood_title,score_text,likelihood_text
51516,0.0,neg,0.8398,pos
51517,0.0,neg,-0.9594,neg
51518,-0.2716,neg,0.7902,pos
51519,0.4767,pos,-0.9979,neg
51520,0.0258,pos,0.9952,pos
51521,-0.2023,neg,-0.9958,neg
51522,0.6369,pos,0.891,pos
51523,0.34,pos,0.9859,pos
51524,0.4588,pos,-0.9809,neg
51525,-0.9477,neg,-0.9934,neg
51526,-0.5423,neg,-0.9978,neg
51527,0.0,neg,0.743,pos
51528,0.128,pos,0.9666,pos
51529,0.0,neg,0.8353,pos
51530,0.4404,pos,-0.5662,neg
51531,0.0,neg,0.9981,pos
51532,0.0,neg,-0.996,neg
51534,0.0,neg,0.9976,pos
51535,-0.3612,neg,-0.6808,neg
51536,-0.34,neg,0.0,neg
51537,0.0,neg,0.9538,pos
51538,-0.3818,neg,-0.9652,neg
51539,-0.296,neg,0.9631,pos
51540,0.0,neg,-0.9982,neg
51541,0.296,pos,0.9538,pos
51542,0.0,neg,0.0799,pos
51543,0.5994,pos,0.9936,pos
51544,0.0,neg,-0.9601,neg
51545,0.0,neg,-0.3612,neg
51546,0.2023,pos,0.9957,pos
51547,0.5423,pos,0.8442,pos
51548,0.3612,pos,-0.9827,neg
51549,0.0772,pos,-0.9651,neg
51550,0.3595,pos,-0.929,neg
51551,0.0,neg,0.962,pos
51552,0.5994,pos,0.9949,pos
51553,-0.6249,neg,-0.9872,neg
51554,-0.7184,neg,0.8425,pos
51555,-0.5106,neg,-0.404,neg
51556,-0.6808,neg,-0.9808,neg
51557,-0.2244,neg,0.7029,pos
51558,0.1531,pos,0.6369,pos
51559,-0.4939,neg,-0.9501,neg
51560,0.0,neg,0.7808,pos
51561,0.0,neg,0.9892,pos
51562,0.0,neg,-0.8549,neg
51563,-0.2023,neg,0.9952,pos
51564,0.0,neg,0.3612,pos
51565,0.0,neg,-0.6329,neg
51566,-0.1027,neg,-0.9793,neg
51567,0.0,neg,0.7712,pos
51568,-0.2732,neg,0.9978,pos
51569,0.204,pos,0.9905,pos
51570,-0.8555,neg,-0.9201,neg
51571,-0.6486,neg,-0.9946,neg
51572,0.0,neg,-0.8442,neg
51573,0.6239,pos,0.9469,pos
51574,0.5574,pos,0.5859,pos
51575,0.0,neg,0.9531,pos
51576,-0.5848,neg,-0.5562,neg
51577,0.0,neg,0.9569,pos
51579,0.5644,pos,0.9039,pos
51580,0.0,neg,0.4588,pos
51581,0.5267,pos,0.869,pos
51582,0.0,neg,0.9813,pos
51583,0.0,neg,-0.9081,neg
51584,-0.4019,neg,-0.9976,neg
51585,0.2801,pos,0.0,neg
51586,0.0,neg,-0.3248,neg
51587,0.0,neg,0.8929,pos
51588,0.0,neg,0.9779,pos
51589,0.0,neg,-0.9762,neg
51590,0.5267,pos,0.9698,pos
51591,-0.1868,neg,0.9959,pos
51592,0.0,neg,-0.5095,neg
51593,-0.6486,neg,-0.9057,neg
51594,-0.2263,neg,0.5715,pos
51595,-0.3612,neg,0.9959,pos
51596,0.0,neg,0.0203,pos
51597,-0.5267,neg,-0.9485,neg
51598,-0.7269,neg,-0.9899,neg
51599,-0.34,neg,0.9372,pos
51600,-0.2732,neg,-0.962,neg
51601,0.3818,pos,-0.9552,neg
51602,0.5255,pos,0.296,pos
51603,0.0,neg,0.0,neg
51604,0.0,neg,0.3818,pos
51605,-0.5423,neg,-0.1779,neg
51606,-0.4404,neg,0.975,pos
51607,0.0,neg,-0.8469,neg
51608,0.0,neg,0.9752,pos
51609,0.5106,pos,0.9811,pos
51610,-0.3612,neg,0.9898,pos
51611,0.6486,pos,0.9803,pos
51612,0.6239,pos,0.9409,pos
51613,-0.296,neg,0.9832,pos
51614,-0.25,neg,-0.9644,neg
51615,0.4003,pos,0.6486,pos
51616,-0.7964,neg,0.2928,pos
51617,0.0,neg,0.7806,pos
51618,-0.5574,neg,0.976,pos
51619,0.3612,pos,-0.9719,neg
51620,-0.1027,neg,0.9039,pos
51621,0.4019,pos,0.9705,pos
51622,-0.5423,neg,0.581,pos
51623,0.6369,pos,0.8807,pos
51624,-0.4939,neg,-0.997,neg
51625,0.0,neg,0.9994,pos
51626,0.1779,pos,0.9618,pos
51627,0.0258,pos,0.9638,pos
51628,0.0,neg,-0.34,neg
51629,0.0,neg,0.9826,pos
51630,0.0,neg,-0.3528,neg
51631,0.4588,pos,-0.9683,neg
51632,0.0,neg,-0.9976,neg
51633,0.0,neg,-0.9651,neg
51634,0.0,neg,-0.9915,neg
51635,-0.5106,neg,-0.8074,neg
51636,-0.7845,neg,-0.9945,neg
51637,0.1027,pos,-0.9706,neg
51638,0.3182,pos,0.3085,pos
51639,0.0,neg,0.994,pos
51640,-0.7845,neg,-0.7465,neg
51641,0.0,neg,0.8048,pos
51642,0.0,neg,-0.8442,neg
51644,-0.2023,neg,-0.6691,neg
51645,0.0,neg,0.5994,pos
51646,-0.3818,neg,-0.8882,neg
51647,0.0,neg,-0.4939,neg
51648,-0.5994,neg,0.9769,pos
51650,0.1935,pos,0.9441,pos
51651,0.2023,pos,0.9556,pos
51652,0.0,neg,-0.9765,neg
51653,0.0,neg,0.9501,pos
51654,0.0,neg,0.9971,pos
51655,0.0,neg,-0.9993,neg
51656,-0.5719,neg,-0.9975,neg
51657,0.0,neg,0.9776,pos
51658,-0.7184,neg,0.0,neg
51659,-0.8478,neg,-0.8735,neg
51660,-0.6705,neg,-0.978,neg
51661,0.0,neg,0.9986,pos
51662,-0.8834,neg,-0.9881,neg
51663,-0.2263,neg,0.9967,pos
51664,0.0,neg,-0.25,neg
51665,-0.8126,neg,0.991,pos
51666,-0.8591,neg,-0.9985,neg
51667,-0.0772,neg,0.9879,pos
51668,-0.4588,neg,-0.8566,neg
51669,0.0,neg,0.9968,pos
51670,0.0,neg,-0.8783,neg
51671,0.0,neg,0.999,pos
51672,-0.296,neg,0.9915,pos
51673,-0.4588,neg,0.9961,pos
51674,-0.1007,neg,-0.9983,neg
51675,0.0,neg,0.9291,pos
51676,-0.2924,neg,-0.6966,neg
51677,0.0,neg,-0.128,neg
51678,0.0,neg,0.964,pos
51679,0.0,neg,0.9927,pos
51680,0.8718,pos,0.0,neg
51681,0.0,neg,0.7063,pos
51682,0.6808,pos,-0.2375,neg
51683,-0.2732,neg,-0.872,neg
51684,-0.2263,neg,-0.9825,neg
51685,-0.4939,neg,-0.9031,neg
51686,0.0,neg,-0.1027,neg
51687,0.1531,pos,0.9412,pos
51688,0.0,neg,-0.9829,neg
51689,0.128,pos,0.9869,pos
51690,-0.3612,neg,-0.2732,neg
51691,0.0,neg,0.7385,pos
51692,0.6249,pos,0.9832,pos
51693,0.0,neg,0.9959,pos
51694,-0.5423,neg,-0.9995,neg
51695,0.3182,pos,0.9887,pos
51696,-0.4404,neg,0.9635,pos
51697,0.0,neg,-0.9849,neg
51698,-0.4404,neg,0.972,pos
51699,0.0,neg,0.2349,pos
51700,0.4939,pos,0.989,pos
51701,-0.946,neg,-0.9972,neg
51702,-0.3818,neg,-0.0225,neg
51703,0.0,neg,0.9932,pos
51704,-0.128,neg,-0.9886,neg
51705,0.5859,pos,0.9494,pos
51706,-0.5423,neg,-0.5978,neg
51707,0.0,neg,-0.9476,neg
51708,-0.0516,neg,-0.8468,neg
51709,0.0,neg,-0.9802,neg
51710,0.296,pos,0.9753,pos
51711,0.128,pos,-0.9888,neg
51712,-0.6369,neg,-0.1406,neg
51713,0.3182,pos,-0.9893,neg
51714,-0.0516,neg,0.9992,pos
51715,0.0,neg,-1.0,neg
51716,0.0,neg,0.9962,pos
51717,0.0,neg,0.9601,pos
51718,-0.296,neg,-0.024,neg
51719,-0.7088,neg,0.5106,pos
51720,-0.4019,neg,0.9359,pos
51721,-0.296,neg,-0.2936,neg
51722,-0.6705,neg,-0.872,neg
51723,0.0,neg,0.9676,pos
51724,-0.2023,neg,-0.8764,neg
51725,-0.5983,neg,0.0,neg
51726,-0.6249,neg,-0.9975,neg
51727,-0.8221,neg,-0.9159,neg
51728,-0.7088,neg,-0.976,neg
51729,-0.2732,neg,0.3022,pos
51730,-0.5106,neg,-0.9933,neg
51731,-0.4404,neg,0.3857,pos
51732,0.0,neg,0.9954,pos
51733,0.0,neg,0.6808,pos
51734,-0.7269,neg,-0.9718,neg
51735,-0.7579,neg,-0.9943,neg
51736,0.0,neg,0.265,pos
51737,0.4199,pos,-0.9524,neg
51738,-0.8689,neg,0.0,neg
51739,0.25,pos,0.9119,pos
51740,0.4902,pos,0.352,pos
51741,0.0,neg,0.9556,pos
51742,0.4753,pos,-0.8438,neg
51743,-0.2023,neg,-0.9928,neg
51744,0.0,neg,-0.9818,neg
51745,0.0,neg,0.8766,pos
51746,0.3612,pos,0.7693,pos
51747,0.6249,pos,0.8934,pos
51748,-0.4389,neg,0.0,neg
51749,-0.0516,neg,0.9274,pos
51750,-0.7964,neg,-0.9965,neg
51751,-0.3182,neg,-0.9346,neg
51752,-0.5574,neg,-0.9974,neg
51753,0.0,neg,0.8196,pos
51754,-0.7269,neg,-0.9927,neg
51755,0.0989,pos,0.9574,pos
51756,0.1531,pos,-0.25,neg
51757,0.5106,pos,0.9853,pos
51758,-0.0516,neg,-0.6369,neg
51759,-0.5994,neg,-0.6597,neg
51760,0.0,neg,-0.9325,neg
51761,0.0,neg,0.9995,pos
51762,-0.4019,neg,0.4404,pos
51763,-0.902,neg,-0.9654,neg
51764,0.4588,pos,0.3701,pos
51765,-0.5574,neg,0.9986,pos
51766,-0.4019,neg,-0.9755,neg
51767,-0.7506,neg,-0.8934,neg
51768,0.3612,pos,0.999,pos
51769,0.0,neg,0.997,pos
51770,0.0,neg,-0.6249,neg
51771,0.0,neg,0.9135,pos
51772,-0.1027,neg,0.8944,pos
51773,0.0,neg,0.7096,pos
51774,-0.4939,neg,-0.9131,neg
51775,0.0,neg,0.9728,pos
51777,0.0498,pos,-0.9947,neg
51778,0.6249,pos,0.9898,pos
51779,0.0772,pos,-0.128,neg
51780,0.0,neg,0.9975,pos
51781,0.0,neg,-0.7768,neg
51782,0.0,neg,0.8979,pos
51783,0.5859,pos,0.9986,pos
51784,-0.1759,neg,0.9379,pos
51785,-0.4215,neg,-0.2732,neg
51786,0.25,pos,0.5622,pos
51787,-0.4939,neg,0.9462,pos
51788,0.0,neg,0.0129,pos
51789,0.0,neg,0.0,neg
51790,-0.5707,neg,0.9788,pos
51791,-0.4215,neg,-0.9882,neg
51792,-0.5106,neg,-0.56,neg
51793,-0.296,neg,-0.9559,neg
51794,0.3818,pos,-0.9381,neg
51795,0.0,neg,-0.926,neg
51796,0.0772,pos,0.9656,pos
51797,0.0516,pos,-0.9937,neg
51798,0.0,neg,0.0772,pos
51799,-0.6808,neg,-0.8065,neg
51800,0.3612,pos,-0.919,neg
51801,0.0,neg,0.92,pos
51802,-0.7264,neg,-0.991,neg
51803,-0.0258,neg,0.9889,pos
51804,0.2732,pos,0.9785,pos
51805,0.0,neg,0.9918,pos
51806,0.2732,pos,-0.9769,neg
51807,-0.8519,neg,-0.9936,neg
51808,0.0258,pos,0.6087,pos
51809,-0.3612,neg,0.195,pos
51810,-0.296,neg,0.9842,pos
51811,0.0,neg,-0.5307,neg
51812,0.7003,pos,0.624,pos
51813,0.0,neg,-0.9995,neg
51814,-0.8481,neg,0.6822,pos
51815,0.743,pos,0.9838,pos
51816,0.5093,pos,0.8691,pos
51817,0.7906,pos,0.2731,pos
51818,0.6908,pos,0.9995,pos
51819,-0.1027,neg,0.4215,pos
51820,0.0,neg,-0.6876,neg
51821,-0.3612,neg,0.8847,pos
51822,0.0,neg,0.7262,pos
51823,-0.5267,neg,-0.6997,neg
51824,-0.34,neg,-0.9992,neg
51825,0.0,neg,0.9963,pos
51826,-0.6369,neg,0.9968,pos
51827,-0.8271,neg,0.8907,pos
51828,0.0,neg,-0.9948,neg
51829,0.0,neg,-0.7803,neg
51830,-0.2263,neg,-0.9873,neg
51831,0.128,pos,-0.1109,neg
51832,-0.765,neg,-0.9199,neg
51833,-0.5106,neg,0.9591,pos
51834,-0.3818,neg,-0.9826,neg
51835,-0.6842,neg,-0.9423,neg
51836,0.3612,pos,0.9623,pos
51837,0.0516,pos,0.9933,pos
51838,0.0,neg,0.5443,pos
51839,-0.1779,neg,-0.9697,neg
51840,0.0,neg,-0.9955,neg
51841,-0.6369,neg,0.9969,pos
51842,0.0,neg,0.9958,pos
51843,0.0,neg,0.2225,pos
51844,0.4019,pos,0.8901,pos
51845,0.3612,pos,0.25,pos
51846,0.0258,pos,-0.5267,neg
51847,0.0,neg,0.1351,pos
51848,0.0,neg,0.5106,pos
51849,0.0,neg,-0.296,neg
51850,-0.4215,neg,-0.9991,neg
51851,0.0,neg,0.9974,pos
51852,-0.6369,neg,0.3331,pos
51853,0.3612,pos,0.9972,pos
51854,-0.1531,neg,-0.9895,neg
51855,0.0,neg,-0.9124,neg
51856,-0.3818,neg,0.9979,pos
51857,-0.7269,neg,-0.9978,neg
51858,0.0,neg,-0.0018,neg
51859,-0.4215,neg,0.0,neg
51860,-0.6249,neg,-0.999,neg
51861,0.0,neg,0.9681,pos
51862,-0.8807,neg,0.8642,pos
51863,-0.7096,neg,-0.9973,neg
51864,-0.0644,neg,-0.9657,neg
51865,0.0,neg,-0.9562,neg
51866,0.5719,pos,-0.9873,neg
51867,-0.5413,neg,-0.9961,neg
51868,0.4588,pos,0.9791,pos
51869,-0.4215,neg,-0.8776,neg
51870,-0.2263,neg,0.6908,pos
51871,-0.4019,neg,-0.9661,neg
51872,-0.0772,neg,0.92,pos
51873,-0.0572,neg,0.9331,pos
51874,0.6124,pos,0.999,pos
51875,-0.5242,neg,0.765,pos
51876,0.4939,pos,0.982,pos
51877,-0.6249,neg,-0.9723,neg
51878,0.3182,pos,0.7845,pos
51879,0.4019,pos,0.5922,pos
51880,-0.4019,neg,-0.9061,neg
51881,0.7506,pos,0.9791,pos
51882,0.0,neg,-0.7269,neg
51883,-0.1124,neg,-0.9742,neg
51884,-0.6486,neg,-0.0328,neg
51885,0.0,neg,0.9884,pos
51886,0.0,neg,-0.3418,neg
51887,-0.387,neg,0.0,neg
51888,0.0,neg,-0.9936,neg
51889,-0.4767,neg,0.9751,pos
51890,0.0,neg,-0.9224,neg
51891,0.0772,pos,0.9721,pos
51892,0.0,neg,0.8935,pos
51893,-0.4389,neg,-0.7674,neg
51894,0.0,neg,0.6558,pos
51895,0.0,neg,-0.9272,neg
51896,-0.4767,neg,0.0,neg
51897,-0.2462,neg,-0.5408,neg
51898,0.3612,pos,0.981,pos
51899,0.0,neg,-0.3239,neg
51900,0.0,neg,0.0,neg
51901,-0.296,neg,0.79,pos
51902,0.0,neg,0.807,pos
51903,0.0,neg,0.296,pos
51904,0.0,neg,-0.9893,neg
51905,-0.5267,neg,-0.9971,neg
51906,-0.5106,neg,-0.9856,neg
51907,0.5423,pos,0.992,pos
51908,0.0,neg,0.9877,pos
51909,-0.128,neg,0.9688,pos
51910,0.0,neg,0.9847,pos
51911,0.296,pos,0.3132,pos
51912,0.0,neg,0.2862,pos
51913,-0.3818,neg,0.8814,pos
51914,-0.8625,neg,-0.9786,neg
51915,-0.3182,neg,0.9989,pos
51916,-0.6369,neg,-0.9547,neg
51917,-0.7783,neg,-0.7783,neg
51918,-0.6249,neg,-0.8334,neg
51919,0.2023,pos,0.9437,pos
51920,-0.5106,neg,-0.7088,neg
51921,-0.4767,neg,-0.9972,neg
51922,0.2263,pos,0.8772,pos
51923,-0.7351,neg,-0.995,neg
51924,-0.1027,neg,0.9256,pos
51925,0.4019,pos,0.9765,pos
51926,-0.8481,neg,-0.9903,neg
51927,0.0,neg,0.9956,pos
51928,-0.3818,neg,0.8863,pos
51929,0.128,pos,0.8069,pos
51930,-0.2732,neg,-0.9975,neg
51931,0.0,neg,-0.999,neg
51932,0.5859,pos,-0.9456,neg
51933,0.6808,pos,0.9793,pos
51934,0.4939,pos,-0.8594,neg
51935,-0.5106,neg,0.9797,pos
51936,0.0,neg,0.993,pos
51937,0.0772,pos,-0.4939,neg
51938,0.0,neg,0.8803,pos
51939,0.5106,pos,0.9232,pos
51940,-0.8176,neg,-0.8793,neg
51941,-0.2732,neg,0.958,pos
51942,0.0,neg,0.9161,pos
51943,0.2732,pos,-0.9621,neg
51944,0.0,neg,-0.9965,neg
51945,-0.6588,neg,-0.915,neg
51946,0.0,neg,0.9918,pos
51947,-0.296,neg,-0.5813,neg
51948,0.4559,pos,-0.6894,neg
51949,-0.7776,neg,0.9806,pos
51950,0.0,neg,0.9675,pos
51951,0.25,pos,0.8974,pos
51952,-0.4939,neg,-0.9906,neg
51953,0.5267,pos,0.8957,pos
51954,-0.4767,neg,-0.966,neg
51955,0.0,neg,-0.6946,neg
51956,-0.357,neg,0.8398,pos
51957,0.1531,pos,-0.9674,neg
51958,0.0,neg,0.9325,pos
51959,0.0,neg,0.9986,pos
51960,0.0,neg,-0.9889,neg
51961,0.0,neg,0.9947,pos
51962,-0.34,neg,-0.2732,neg
51963,-0.7263,neg,-0.9974,neg
51964,-0.4767,neg,0.9756,pos
51965,-0.6597,neg,-0.9933,neg
51966,0.0,neg,-0.504,neg
51967,-0.296,neg,0.875,pos
51968,0.0,neg,-0.5574,neg
51969,0.0,neg,-0.567,neg
51970,-0.5719,neg,-0.9563,neg
51971,-0.3182,neg,0.3664,pos
51972,0.0,neg,-0.6597,neg
51973,0.5574,pos,-0.9883,neg
51974,0.0,neg,0.8349,pos
51975,0.4404,pos,0.9196,pos
51976,-0.34,neg,0.9433,pos
51977,-0.802,neg,-0.9678,neg
51978,0.0,neg,0.9941,pos
51979,0.4767,pos,0.4215,pos
51980,-0.5574,neg,-0.9891,neg
51981,0.4215,pos,-0.4019,neg
51982,-0.4019,neg,0.9992,pos
51983,-0.296,neg,-0.6734,neg
51984,0.0,neg,-0.9831,neg
51985,-0.7351,neg,-0.9992,neg
51986,0.6072,pos,0.9965,pos
51987,-0.6597,neg,-0.9976,neg
51988,0.128,pos,-0.9941,neg
51989,0.0,neg,0.9999,pos
51990,-0.2023,neg,-0.828,neg
51991,0.0,neg,0.9217,pos
51992,0.0,neg,0.9341,pos
51993,0.0,neg,0.0,neg
51994,0.0,neg,-0.9982,neg
51995,0.8402,pos,0.9983,pos
51996,-0.2481,neg,-0.9551,neg
51997,-0.128,neg,0.9874,pos
51998,-0.4767,neg,0.6317,pos
51999,0.0,neg,0.9214,pos
52000,0.0,neg,0.6887,pos
52001,0.0,neg,0.992,pos
52002,-0.5684,neg,0.9956,pos
52003,0.0,neg,0.6369,pos
52004,0.34,pos,0.9811,pos
52005,-0.5859,neg,-0.6244,neg
52006,0.5859,pos,0.9903,pos
52007,-0.5994,neg,-0.9974,neg
52008,0.1779,pos,-0.9744,neg
52009,-0.7506,neg,-0.9769,neg
52010,0.0,neg,-0.9744,neg
52011,-0.2023,neg,-0.9166,neg
52012,-0.25,neg,-0.9936,neg
52013,0.7906,pos,0.975,pos
52014,0.3182,pos,0.0,neg
52015,0.5984,pos,0.9873,pos
52016,0.4927,pos,0.9974,pos
52017,-0.296,neg,0.9595,pos
52018,0.0,neg,-0.9741,neg
52019,0.4019,pos,0.9801,pos
52020,0.0516,pos,-0.913,neg
52021,-0.4767,neg,-0.9497,neg
52022,-0.7269,neg,-0.9977,neg
52023,-0.3612,neg,-0.9993,neg
52024,0.0,neg,0.4767,pos
52025,0.0772,pos,-0.8535,neg
52026,-0.25,neg,0.8981,pos
52027,0.0,neg,0.9968,pos
52028,0.0,neg,-0.9168,neg
52029,-0.0772,neg,-0.9816,neg
52030,0.0,neg,-0.9985,neg
52031,0.4019,pos,-0.9947,neg
52032,-0.6249,neg,-0.9938,neg
52033,-0.4019,neg,0.9984,pos
52034,-0.7269,neg,-0.9942,neg
52035,0.5574,pos,0.9114,pos
52036,0.508,pos,-0.4912,neg
52037,0.0,neg,0.9325,pos
52038,0.0258,pos,-0.9905,neg
52039,0.34,pos,0.972,pos
52040,0.0,neg,0.9212,pos
52041,-0.6486,neg,-0.4019,neg
52042,-0.7906,neg,-0.9945,neg
52043,-0.2023,neg,0.7065,pos
52044,0.4019,pos,0.84,pos
52045,0.0,neg,-0.7903,neg
52046,0.0,neg,-0.9997,neg
52047,0.0,neg,-0.9948,neg
52048,0.0,neg,0.9548,pos
52049,0.4767,pos,-0.9617,neg
52051,-0.8519,neg,-0.9801,neg
52052,-0.5719,neg,-0.9904,neg
52053,-0.296,neg,0.508,pos
52054,0.0,neg,0.6258,pos
52055,0.0,neg,0.9791,pos
52056,-0.5423,neg,-0.2006,neg
52057,0.0,neg,0.0,neg
52058,-0.6705,neg,-0.997,neg
52059,0.0,neg,0.7184,pos
52060,0.0,neg,-0.9993,neg
52061,0.0,neg,0.4854,pos
52062,-0.4767,neg,-0.9879,neg
52063,0.0,neg,-0.4404,neg
52064,-0.8225,neg,0.7485,pos
52065,0.7351,pos,0.9838,pos
52066,0.0,neg,0.3954,pos
52067,0.0,neg,0.1027,pos
52068,-0.1655,neg,-0.9906,neg
52069,0.0,neg,0.8687,pos
52070,0.0,neg,0.5423,pos
52071,0.34,pos,-0.7941,neg
52072,0.1779,pos,0.8601,pos
52073,-0.5994,neg,-0.9938,neg
52074,0.0,neg,-0.9817,neg
52075,-0.4019,neg,0.997,pos
52076,-0.6486,neg,-0.9833,neg
52077,-0.2023,neg,0.9953,pos
52078,-0.0772,neg,0.9755,pos
52079,0.1548,pos,-0.8742,neg
52080,0.6369,pos,0.8588,pos
52081,0.0,neg,0.9983,pos
52082,0.6278,pos,-0.9461,neg
52083,0.0,neg,0.9763,pos
52084,-0.296,neg,0.9668,pos
52085,0.0258,pos,0.3508,pos
52086,0.4588,pos,-0.8312,neg
52087,0.0,neg,0.9655,pos
52088,-0.8126,neg,-0.2003,neg
52089,-0.3818,neg,0.5267,pos
52090,-0.4767,neg,-0.9959,neg
52091,0.0,neg,-0.4698,neg
52092,0.0,neg,0.7783,pos
52093,-0.6369,neg,0.527,pos
52094,0.3612,pos,-0.9299,neg
52095,-0.25,neg,0.7096,pos
52096,0.0,neg,0.1655,pos
52097,0.0,neg,0.9437,pos
52098,-0.2732,neg,-0.9922,neg
52099,0.3182,pos,0.0,neg
52100,0.0,neg,0.9961,pos
52101,0.0,neg,0.9949,pos
52102,-0.0772,neg,0.8886,pos
52103,0.0,neg,0.7115,pos
52104,0.0,neg,0.8519,pos
52105,-0.25,neg,-0.1007,neg
52106,0.0,neg,0.9784,pos
52107,-0.1779,neg,0.4019,pos
52108,0.0,neg,-0.9463,neg
52109,0.0,neg,-0.9039,neg
52110,-0.4588,neg,-0.9002,neg
52111,0.6486,pos,0.9962,pos
52112,-0.296,neg,-0.2263,neg
52113,-0.34,neg,0.9377,pos
52114,-0.636,neg,0.9322,pos
52115,-0.2732,neg,-0.9991,neg
52116,0.0,neg,0.9981,pos
52117,0.34,pos,0.7845,pos
52118,0.0,neg,-0.4404,neg
52119,-0.128,neg,0.9799,pos
52120,0.4404,pos,0.9989,pos
52121,0.0,neg,0.9954,pos
52122,0.765,pos,0.4984,pos
52123,-0.5106,neg,-0.6597,neg
52124,-0.4019,neg,0.9902,pos
52125,0.0,neg,-0.9224,neg
52126,0.1779,pos,0.9062,pos
52127,-0.4574,neg,0.9839,pos
52128,-0.5423,neg,0.9403,pos
52129,0.6249,pos,-0.9136,neg
52130,-0.2263,neg,-0.984,neg
52131,-0.5106,neg,-0.943,neg
52132,-0.7506,neg,-0.5102,neg
52133,0.3612,pos,0.8126,pos
52134,-0.296,neg,0.9631,pos
52135,-0.2263,neg,-0.9932,neg
52136,0.0,neg,-0.868,neg
52137,0.0,neg,-0.9993,neg
52138,-0.9201,neg,-0.9905,neg
52139,-0.5994,neg,-0.9982,neg
52140,0.0,neg,-0.4939,neg
52141,0.34,pos,-0.9959,neg
52142,-0.34,neg,-0.822,neg
52143,-0.34,neg,-0.5086,neg
52144,0.0,neg,-0.374,neg
52145,-0.4588,neg,-0.9927,neg
52146,0.0,neg,-0.9939,neg
52147,0.0,neg,0.9958,pos
52148,-0.6239,neg,0.5503,pos
52149,0.0,neg,0.999,pos
52150,0.1027,pos,-0.9976,neg
52151,-0.7003,neg,-0.998,neg
52152,-0.7096,neg,-0.9956,neg
52153,0.1779,pos,-0.9894,neg
52154,-0.5423,neg,-0.464,neg
52155,0.0,neg,-0.8012,neg
52156,0.0,neg,0.9949,pos
52157,-0.7579,neg,-0.5719,neg
52158,0.0,neg,-0.8622,neg
52159,0.0,neg,-0.1779,neg
52160,-0.34,neg,0.9919,pos
52161,0.0,neg,0.9977,pos
52162,0.0,neg,-0.9822,neg
52163,-0.4404,neg,-0.0387,neg
52164,0.0,neg,-0.6458,neg
52166,-0.8316,neg,0.4982,pos
52167,0.5423,pos,0.9964,pos
52168,0.0,neg,0.2263,pos
52169,-0.296,neg,-0.6597,neg
52170,0.0516,pos,0.9807,pos
52171,-0.8575,neg,-0.637,neg
52172,0.0,neg,-0.1027,neg
52173,0.0,neg,-0.8791,neg
52174,0.0,neg,-0.9622,neg
52175,-0.4215,neg,0.9405,pos
52176,0.0,neg,-0.0258,neg
52177,-0.4767,neg,0.1126,pos
52178,-0.3612,neg,0.3863,pos
52179,0.0,neg,0.9799,pos
52181,-0.6486,neg,0.8398,pos
52182,0.5106,pos,0.9856,pos
52183,-0.5719,neg,0.9974,pos
52184,0.34,pos,0.6597,pos
52185,-0.2732,neg,0.1027,pos
52186,-0.4585,neg,0.802,pos
52187,0.4588,pos,0.9986,pos
52188,0.0,neg,0.6473,pos
52189,-0.7269,neg,0.9794,pos
52190,-0.3818,neg,0.855,pos
52191,0.0,neg,0.9996,pos
52192,-0.4767,neg,0.4767,pos
52193,0.3818,pos,0.9969,pos
52194,-0.5574,neg,0.9911,pos
52195,0.0772,pos,0.0,neg
52196,0.4939,pos,0.9886,pos
52197,-0.5563,neg,0.0,neg
52198,-0.6249,neg,0.7906,pos
52199,-0.6808,neg,0.7983,pos
52200,-0.128,neg,-0.7814,neg
52201,-0.7003,neg,-0.9998,neg
52202,0.0,neg,-0.9895,neg
52203,0.0516,pos,-0.9892,neg
52204,0.0,neg,-0.9381,neg
52205,0.4019,pos,0.4779,pos
52206,-0.5849,neg,-0.8201,neg
52207,-0.8779,neg,-0.9774,neg
52208,0.0,neg,-0.9587,neg
52210,0.0,neg,0.8885,pos
52211,0.4199,pos,0.973,pos
52212,-0.4019,neg,-0.0516,neg
52213,0.0,neg,0.9684,pos
52214,0.0,neg,0.4596,pos
52215,0.0,neg,0.1027,pos
52216,-0.2263,neg,0.9985,pos
52217,-0.4404,neg,-0.9902,neg
52218,0.5574,pos,0.72,pos
52219,0.0,neg,0.9658,pos
52220,-0.3818,neg,0.5528,pos
52221,-0.4767,neg,-0.9873,neg
52222,0.5267,pos,0.8557,pos
52223,-0.6705,neg,-0.9849,neg
52224,0.4574,pos,0.7835,pos
52225,-0.5848,neg,-0.9338,neg
52226,-0.6908,neg,0.9933,pos
52227,-0.3182,neg,-0.9808,neg
52228,-0.5994,neg,-0.0846,neg
52229,-0.9468,neg,-0.9962,neg
52230,0.0,neg,0.8316,pos
52231,-0.6908,neg,0.8932,pos
52232,-0.296,neg,-0.8764,neg
52233,0.0,neg,-0.8402,neg
52234,0.3597,pos,0.9998,pos
52235,0.0,neg,0.9778,pos
52236,-0.5719,neg,1.0,pos
52237,0.0,neg,-0.9978,neg
52238,0.0,neg,0.5558,pos
52239,-0.7351,neg,0.9897,pos
52240,-0.34,neg,-0.1027,neg
52241,-0.2263,neg,0.8674,pos
52242,0.2732,pos,0.9991,pos
52243,0.0,neg,-0.9976,neg
52244,0.8271,pos,0.9966,pos
52245,0.4019,pos,0.9062,pos
52246,0.296,pos,0.8481,pos
52247,0.6369,pos,0.9986,pos
